id,location,position,experience,e_none,e_sma,e_smu/smk/stm,e_sp,e_d3,e_d4,e_s1,e_dp,e_gp,e_s2,e_s3,type,gig1,gig2,perks,turn_time,size,industry,salary
4534,Bandung,Pegawai (non-manajemen & non-supervisor),3,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Pemasaran/Pengembangan Bisnis,Penjualan / Pemasaran,"Tunjangan Pendidikan,Tip,Asuransi kesehatan,Pinjaman,Parkir,",11,200,Retail/Merchandise,4350000.0
8948,Jakarta Raya,Manajer/Asisten Manajer,2,0,0,0,1,1,1,0,1,1,1,0,Penuh Waktu,Seni / Desain Kreatif,Seni/Media/Komunikasi,"Tip,Waktu regular, Senin - Jumat,Formil (contoh: Kemeja + Dasi),",29,50,Umum & Grosir,9000000.0
7797,Bekasi,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,1,0,0,0,1,1,1,0,0,0,0,0,Penuh Waktu,Periklanan,Seni/Media/Komunikasi,"Jam Bekerja yang Panjang,Kasual (contoh: Kaos),",,50,Properti/Real Estate,4500000.0
19396,Sumatera Utara,Pegawai (non-manajemen & non-supervisor),2,0,0,0,1,1,1,1,1,1,1,0,Penuh Waktu,E-commerce,Penjualan / Pemasaran,",",,50,Makanan & Minuman/Katering/Restoran,6000000.0
14279,Jakarta Selatan,Pegawai (non-manajemen & non-supervisor),2,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,IT-Perangkat Lunak,Komputer/Teknologi Informasi,"Tip,Asuransi kesehatan,Pinjaman,Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),",,50,Komputer/Teknik Informatika (Perangkat Lunak),10000000.0
22155,Yogyakarta,Pegawai (non-manajemen & non-supervisor),1,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,Telesales/Telemarketing,Penjualan / Pemasaran,"Asuransi kesehatan,Bisnis (contoh: Kemeja),Mondays-Saturdays,",16,200,Konsultasi (Bisnis & Manajemen),2250000.0
19163,Jakarta Utara,Pegawai (non-manajemen & non-supervisor),3,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,Mekanikal,Teknik,",",,,Konstruksi/Bangunan/Teknik,7200000.0
4755,Jakarta Selatan,Manajer/Asisten Manajer,5,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Digital Marketing,Penjualan / Pemasaran,"Tip,Asuransi kesehatan,Waktu regular, Senin - Jumat,",24,50,Asuransi,24000000.0
28627,Medan,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Pemasaran/Pengembangan Bisnis,Penjualan / Pemasaran,"Asuransi Gigi,Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),Transportasi,",16,1000,Asuransi,4000000.0
7719,Jakarta Utara,Manajer/Asisten Manajer,3,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Digital Marketing,Penjualan / Pemasaran,"Tip,Waktu regular, Senin - Jumat,",29,2000,Telekomunikasi,12500000.0
30999,Tangerang,Pegawai (non-manajemen & non-supervisor),1,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Digital Marketing,Penjualan / Pemasaran,"Tip,Asuransi kesehatan,Parkir,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),Jamsostek,",5,1000,Manufaktur/Produksi,4800000.0
6564,Sulawesi Tenggara,Pegawai (non-manajemen & non-supervisor),1,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Manufaktur,Manufaktur,",",,1000,Industri Berat/Mesin/Peralatan,5500000.0
18813,Jakarta Raya,Pegawai (non-manajemen & non-supervisor),2,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Penjualan - Teknik/Teknikal/IT,Penjualan / Pemasaran,"Asuransi kesehatan,Parkir,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",26,2000,"Konsultasi (IT, Ilmu Pengetahuan, Teknis & Teknikal)",8400000.0
24797,Lampung,Pegawai (non-manajemen & non-supervisor),2,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,Penjualan Ritel,Penjualan / Pemasaran,"Parkir,Bisnis (contoh: Kemeja),Monday - Saturday,",25,2000,Elektrikal & Elektronik,3600000.0
18453,Jakarta Raya,CEO/GM/Direktur/Manajer Senior,10,0,0,0,0,0,0,1,1,1,1,0,Penuh Waktu,IT-Perangkat Lunak,Komputer/Teknologi Informasi,",",30,200,Manajemen/Konsulting HR,110000000.0
19738,Jakarta Raya,Manajer/Asisten Manajer,4,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Digital Marketing,Penjualan / Pemasaran,"Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),",26,50,Komputer/Teknik Informatika (Perangkat Lunak),5500000.0
28955,Semarang,Manajer/Asisten Manajer,8,0,0,0,1,1,1,1,0,0,0,0,Kontrak,Manufaktur,Manufaktur,"Tip,Kasual (contoh: Kaos),",,200,Manufaktur/Produksi,9000000.0
17976,Jakarta Selatan,Pegawai (non-manajemen & non-supervisor),4,0,0,0,0,0,0,1,1,1,1,0,Penuh Waktu,IT-Perangkat Lunak,Komputer/Teknologi Informasi,",",19,50,Manajemen/Konsulting HR,22500000.0
2282,Jakarta Raya,Pegawai (non-manajemen & non-supervisor),2,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Staf / Administrasi umum,Sumber Daya Manusia/Personalia,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),",29,2000,Konstruksi/Bangunan/Teknik,4800000.0
19438,Bandung,Pegawai (non-manajemen & non-supervisor),3,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Penjualan Ritel,Penjualan / Pemasaran,"Tunjangan Pendidikan,Asuransi kesehatan,Parkir,Kasual (contoh: Kaos),",25,50,Umum & Grosir,3750000.0
20869,Jakarta Timur,Pegawai (non-manajemen & non-supervisor),2,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Farmasi,Layanan Kesehatan,"Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),",29,50,Retail/Merchandise,4250000.0
27651,Jawa Timur,Pegawai (non-manajemen & non-supervisor),1,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,Penjualan Ritel,Penjualan / Pemasaran,",",24,5000,Manajemen/Konsulting HR,5750000.0
6077,Bekasi,Supervisor/Koordinator,5,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Sumber Daya Manusia / HR,Sumber Daya Manusia/Personalia,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",29,1000,Minyak/Gas/Petroleum,6000000.0
3092,Jakarta Raya,Pegawai (non-manajemen & non-supervisor),2,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,IT-Perangkat Lunak,Komputer/Teknologi Informasi,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),",2,50,"Konsultasi (IT, Ilmu Pengetahuan, Teknis & Teknikal)",7000000.0
5638,Sumatera Selatan,Pegawai (non-manajemen & non-supervisor),1,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Lainnya/Kategori tidak tersedia,Lainnya,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Company Uniform,",27,5000,Manufaktur/Produksi,4200000.0
7155,Jakarta Raya,Pegawai (non-manajemen & non-supervisor),2,0,0,0,1,1,1,0,0,0,0,0,Penuh Waktu,Staf / Administrasi umum,Sumber Daya Manusia/Personalia,"Asuransi kesehatan,Bisnis (contoh: Kemeja),",29,200,Pelayanan Arsitek/Desain Interior,4800000.0
31419,Semarang,Manajer/Asisten Manajer,5,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Sumber Daya Manusia / HR,Sumber Daya Manusia/Personalia,"Tip,Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",30,200,Komputer/Teknik Informatika (Perangkat Lunak),11850000.0
31318,Surabaya,Pegawai (non-manajemen & non-supervisor),2,0,0,0,1,1,1,0,0,0,0,0,Penuh Waktu,Pemasaran/Pengembangan Bisnis,Penjualan / Pemasaran,"Monday - Saturday,",,50,Umum & Grosir,3500000.0
2304,Batam,Pegawai (non-manajemen & non-supervisor),1,0,0,0,0,0,0,0,0,0,0,1,Penuh Waktu,Pendidikan,Pendidikan/Pelatihan,"Tunjangan Pendidikan,",,200,Pendidikan,7500000.0
30848,Papua,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Penjualan - Jasa Keuangan,Penjualan / Pemasaran,"Tunjangan Pendidikan,Tip,Asuransi kesehatan,Olahraga (contoh: pusat kebugaran),Waktu regular, Senin - Jumat,Formil (contoh: Kemeja + Dasi),",7,5000,Asuransi,2975000.0
7777,Pandeglang,Pegawai (non-manajemen & non-supervisor),1,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Sumber Daya Manusia / HR,Sumber Daya Manusia/Personalia,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),",24,200,Transportasi/Logistik,2700000.0
1935,Jakarta Selatan,Pegawai (non-manajemen & non-supervisor),1,0,0,0,1,1,1,1,1,1,1,0,Penuh Waktu,IT-Perangkat Lunak,Komputer/Teknologi Informasi,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Formil (contoh: Kemeja + Dasi),",7,50,Perbankan/Pelayanan Keuangan,9200000.0
11108,Jakarta Selatan,Pegawai (non-manajemen & non-supervisor),2,0,0,0,0,0,0,1,0,0,0,0,Kontrak,Audit & Pajak,Akuntansi / Keuangan,"Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",25,200,Konsultasi (Bisnis & Manajemen),6000000.0
10182,Jakarta Raya,Pegawai (non-manajemen & non-supervisor),3,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,Mekanikal,Teknik,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",26,2000,Manajemen/Konsulting HR,6500000.0
4890,Tangerang,Manajer/Asisten Manajer,1,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Akuntansi Umum / Pembiayaan,Akuntansi / Keuangan,",",,,Komputer/Teknik Informatika (Perangkat Lunak),11000000.0
29951,Sleman,Pegawai (non-manajemen & non-supervisor),1,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Layanan Pelanggan,Pelayanan,",",17,500,Manajemen/Konsulting HR,2600000.0
15317,Denpasar,Pegawai (non-manajemen & non-supervisor),1,0,0,0,0,0,0,1,0,0,0,0,Kontrak,Pengacara / Asisten Legal,Pelayanan,"Bisnis (contoh: Kemeja),",,1000,Manajemen/Konsulting HR,5500000.0
16412,Jakarta Utara,Pegawai (non-manajemen & non-supervisor),2,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Pemasaran/Pengembangan Bisnis,Penjualan / Pemasaran,",",,,Umum & Grosir,5250000.0
13022,Balikpapan,Pegawai (non-manajemen & non-supervisor),2,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Akuntansi Umum / Pembiayaan,Akuntansi / Keuangan,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Formil (contoh: Kemeja + Dasi),",16,200,Pendidikan,3600000.0
14303,Jakarta Barat,Pegawai (non-manajemen & non-supervisor),2,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Digital Marketing,Penjualan / Pemasaran,"Tunjangan Pendidikan,Asuransi kesehatan,Bisnis (contoh: Kemeja),",7,50,Kesehatan/Medis,5150000.0
3233,Semarang,Pegawai (non-manajemen & non-supervisor),1,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,Penjualan Ritel,Penjualan / Pemasaran,"Asuransi kesehatan,Formal Casual,Monday - Saturday,",29,200,Manufaktur/Produksi,3350000.0
26064,Malang,Pegawai (non-manajemen & non-supervisor),,0,1,1,1,1,1,1,0,0,0,0,Kontrak,IT-Perangkat Lunak,Komputer/Teknologi Informasi,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Formil (contoh: Kemeja + Dasi),",,50,Komputer/Teknik Informatika (Perangkat Lunak),2185000.0
24151,Papua,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Penjualan - Jasa Keuangan,Penjualan / Pemasaran,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Formil (contoh: Kemeja + Dasi),",26,2000,Perbankan/Pelayanan Keuangan,4200000.0
27983,Banjarmasin,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,Penjualan Ritel,Penjualan / Pemasaran,",",,,Makanan & Minuman/Katering/Restoran,2160000.0
23765,Surabaya,Pegawai (non-manajemen & non-supervisor),2,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Farmasi,Layanan Kesehatan,"Tip,Asuransi kesehatan,Bisnis (contoh: Kemeja),",27,50,Umum & Grosir,4200000.0
3903,Sulawesi Selatan,Pegawai (non-manajemen & non-supervisor),2,0,0,0,1,1,1,0,0,0,0,0,Penuh Waktu,Staf / Administrasi umum,Sumber Daya Manusia/Personalia,"Tip,",10,200,Umum & Grosir,3500000.0
23297,Jakarta Raya,Pegawai (non-manajemen & non-supervisor),2,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,IT-Perangkat Lunak,Komputer/Teknologi Informasi,"Tip,Pinjaman,Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),",,200,Komputer/Teknik Informatika (Perangkat Lunak),9000000.0
17233,Surabaya,Pegawai (non-manajemen & non-supervisor),,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,Pemasaran/Pengembangan Bisnis,Penjualan / Pemasaran,",",,,Asuransi,4250000.0
171,Sumatera Utara,CEO/GM/Direktur/Manajer Senior,5,0,0,0,1,1,1,1,1,1,1,0,Penuh Waktu,Pemasaran/Pengembangan Bisnis,Penjualan / Pemasaran,",",,50,Makanan & Minuman/Katering/Restoran,14400000.0
24866,Sumatera Selatan,Manajer/Asisten Manajer,7,0,0,0,1,1,1,1,0,0,0,0,Kontrak,Angkatan Bersenjata,Pelayanan,"Tip,Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",2,1000,Keamanan/Penegak hukum,17500000.0
30127,Surabaya,Manajer/Asisten Manajer,1,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Penjualan - Korporasi,Penjualan / Pemasaran,"Tip,Jam Bekerja yang Panjang,Kasual (contoh: Kaos),",,50,Makanan & Minuman/Katering/Restoran,6000000.0
26905,Jakarta Timur,Pegawai (non-manajemen & non-supervisor),,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,IT-Perangkat Lunak,Komputer/Teknologi Informasi,"Tip,Asuransi kesehatan,Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),",5,50,Komputer/Teknik Informatika (Perangkat Lunak),6000000.0
21279,Medan,Supervisor/Koordinator,2,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Pembelian/Manajemen Material,Manufaktur,"Bisnis (contoh: Kemeja),",28,50,Elektrikal & Elektronik,4800000.0
19114,Jakarta Raya,Supervisor/Koordinator,5,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Akuntansi Umum / Pembiayaan,Akuntansi / Keuangan,"Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),-,",29,50,Manajemen/Konsulting HR,12500000.0
637,Jakarta Raya,Manajer/Asisten Manajer,2,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Teknik Elektronika,Teknik,"Asuransi kesehatan,Bisnis (contoh: Kemeja),Monday to Saturday,",16,500,Telekomunikasi,7000000.0
21593,Jakarta Raya,Pegawai (non-manajemen & non-supervisor),2,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Teknik Sipil/Konstruksi Bangunan,Bangunan/Konstruksi,"Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",,200,Konstruksi/Bangunan/Teknik,5250000.0
24595,Bekasi,Pegawai (non-manajemen & non-supervisor),1,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Audit & Pajak,Akuntansi / Keuangan,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",,50,Akunting / Audit / Layanan Pajak,4250000.0
10614,Banten,Pegawai (non-manajemen & non-supervisor),1,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,IT-Perangkat Lunak,Komputer/Teknologi Informasi,"Asuransi Gigi,Tunjangan Pendidikan,Tip,Asuransi kesehatan,Pinjaman,Penglihatan,Company Uniform,",24,5000,BioTeknologi/Farmasi/Riset klinik,10000000.0
21313,Banten,Pegawai (non-manajemen & non-supervisor),1,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,Periklanan,Seni/Media/Komunikasi,"Tip,Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),",29,50,Perawatan/Kecantikan/Fitnes,3500000.0
17888,Tangerang,Pegawai (non-manajemen & non-supervisor),1,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Teknik Kimia,Teknik,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",10,50,Perawatan/Kecantikan/Fitnes,4500000.0
6050,Depok,Pegawai (non-manajemen & non-supervisor),1,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,Farmasi,Layanan Kesehatan,",",,,Lainnya,2400000.0
15099,Jakarta Raya,Pegawai (non-manajemen & non-supervisor),1,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Audit & Pajak,Akuntansi / Keuangan,"Tip,Asuransi kesehatan,Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),",29,1000,Perbankan/Pelayanan Keuangan,5250000.0
13866,Bandung,Pegawai (non-manajemen & non-supervisor),2,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,E-commerce,Penjualan / Pemasaran,",",,,Tekstil/Garment,4250000.0
2088,Manado,Pegawai (non-manajemen & non-supervisor),2,0,0,0,1,1,1,0,0,0,0,0,Penuh Waktu,Akuntansi Umum / Pembiayaan,Akuntansi / Keuangan,"Tunjangan Pendidikan,Asuransi kesehatan,Olahraga (contoh: pusat kebugaran),Parkir,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",19,200,Perbankan/Pelayanan Keuangan,3750000.0
12347,Bandung,Pegawai (non-manajemen & non-supervisor),2,0,0,0,1,1,1,1,1,1,1,0,Penuh Waktu,IT-Perangkat Lunak,Komputer/Teknologi Informasi,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),",28,200,Komputer/Teknik Informatika (Perangkat Lunak),6500000.0
20026,Sumatera Utara,Pegawai (non-manajemen & non-supervisor),3,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Diagnosa/Lainnya,Layanan Kesehatan,",",,50,Makanan & Minuman/Katering/Restoran,18000000.0
2602,Medan,Pegawai (non-manajemen & non-supervisor),1,0,0,0,1,1,1,0,0,0,0,0,Penuh Waktu,Penjualan Ritel,Penjualan / Pemasaran,"Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),",30,50,Kesehatan/Medis,3000000.0
4427,Surabaya,Pegawai (non-manajemen & non-supervisor),1,0,0,0,1,1,1,0,0,0,0,0,Penuh Waktu,Digital Marketing,Penjualan / Pemasaran,",",,,Umum & Grosir,4250000.0
31444,Jakarta Utara,Supervisor/Koordinator,2,0,0,0,1,1,1,1,1,1,1,0,Penuh Waktu,Teknik Lingkungan,Teknik,"Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",29,1000,Pertambangan,8500000.0
19706,Banten,Supervisor/Koordinator,1,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Pemasaran/Pengembangan Bisnis,Penjualan / Pemasaran,"Asuransi kesehatan,Waktu regular, Senin - Jumat,",,200,Kesehatan/Medis,4500000.0
11038,Kalimantan Barat,Pegawai (non-manajemen & non-supervisor),2,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Penjualan - Teknik/Teknikal/IT,Penjualan / Pemasaran,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Formil (contoh: Kemeja + Dasi),",27,50,Industri Berat/Mesin/Peralatan,5750000.0
6627,Jakarta Raya,Manajer/Asisten Manajer,5,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Merchandising,Penjualan / Pemasaran,"Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),",,,Komputer/Teknik Informatika (Perangkat Lunak),15000000.0
20449,Jakarta Timur,Pegawai (non-manajemen & non-supervisor),2,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Arsitek/Desain Interior,Bangunan/Konstruksi,"Tip,Asuransi kesehatan,Parkir,Bisnis (contoh: Kemeja),",,50,Konstruksi/Bangunan/Teknik,4250000.0
20380,Sidoarjo,Manajer/Asisten Manajer,,0,0,0,0,0,0,0,1,1,1,0,Kontrak,Top Management / Manajemen Tingkat Atas,Sumber Daya Manusia/Personalia,"Tip,Asuransi kesehatan,Bisnis (contoh: Kemeja),",29,200,Manufaktur/Produksi,17500000.0
20821,Jakarta Barat,Pegawai (non-manajemen & non-supervisor),1,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,Staf / Administrasi umum,Sumber Daya Manusia/Personalia,"Bisnis (contoh: Kemeja),",1,50,Seni/Desain/Fashion,3500000.0
13850,Jakarta Pusat,Pegawai (non-manajemen & non-supervisor),3,0,1,1,1,1,1,0,0,0,0,0,Penuh Waktu,Layanan Pelanggan,Pelayanan,"Tip,Olahraga (contoh: pusat kebugaran),Parkir,Bisnis (contoh: Kemeja),",29,200,Umum & Grosir,4250000.0
4147,Yogyakarta,Pegawai (non-manajemen & non-supervisor),1,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Audit & Pajak,Akuntansi / Keuangan,",",30,,Perbankan/Pelayanan Keuangan,2250000.0
17474,Bengkulu,Pegawai (non-manajemen & non-supervisor),1,0,0,0,1,1,1,1,1,1,1,0,Penuh Waktu,Penjualan Ritel,Penjualan / Pemasaran,"Asuransi kesehatan,Parkir,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",3,50,Akunting / Audit / Layanan Pajak,4700000.0
21910,Jakarta Raya,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Aktuaria/Statistik,Sains,"Asuransi Gigi,Tip,Asuransi kesehatan,Pinjaman,Olahraga (contoh: pusat kebugaran),Parkir,Penglihatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),BPJS Kesehatan, BPJS Ketenagakerjaan,",20,500,Asuransi,4250000.0
12565,Jakarta Raya,Manajer/Asisten Manajer,3,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Pemasaran/Pengembangan Bisnis,Penjualan / Pemasaran,",",24,50,Akunting / Audit / Layanan Pajak,12000000.0
19742,Jakarta Raya,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,,0,0,0,0,0,0,1,0,0,0,0,Kontrak,IT-Perangkat Lunak,Komputer/Teknologi Informasi,"Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",26,200,Komputer/Teknik Informatika (Perangkat Lunak),9000000.0
21780,Surabaya,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Perbankan / Jasa Finansial ,Akuntansi / Keuangan,"Asuransi Gigi,Tip,Asuransi kesehatan,Pinjaman,Olahraga (contoh: pusat kebugaran),Parkir,Penglihatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),BPJS Kesehatan, BPJS Ketenagakerjaan,",20,500,Asuransi,4250000.0
4309,Jakarta Raya,Supervisor/Koordinator,2,0,0,0,1,1,1,1,1,1,1,0,Kontrak,Penjualan Ritel,Penjualan / Pemasaran,"Asuransi kesehatan,Bisnis (contoh: Kemeja),",26,200,Umum & Grosir,5500000.0
16453,Balikpapan,Pegawai (non-manajemen & non-supervisor),2,1,0,0,0,0,0,0,0,0,0,0,Kontrak,Penjualan Ritel,Penjualan / Pemasaran,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",26,500,Periklanan/Marketing/Promosi/Hubungan Masyarakat,4800000.0
25072,Madiun,Supervisor/Koordinator,1,0,0,0,0,0,0,1,1,1,1,0,Penuh Waktu,Top Management / Manajemen Tingkat Atas,Sumber Daya Manusia/Personalia,"Tip,Asuransi kesehatan,Pinjaman,",,200,Organisasi Nirlaba/Pelayanan Sosial/LSM,4668000.0
27071,Makassar,Pegawai (non-manajemen & non-supervisor),1,0,1,1,1,1,1,1,0,0,0,0,Kontrak,IT-Perangkat Keras,Komputer/Teknologi Informasi,",",14,,Lainnya,3000000.0
3516,Jakarta Raya,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,1,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,Jurnalis/Editor,Lainnya,"Tip,Asuransi kesehatan,Waktu regular, Senin - Jumat,Formil (contoh: Kemeja + Dasi),",3,50,Konsultasi (Bisnis & Manajemen),9000000.0
7853,Batam,Pegawai (non-manajemen & non-supervisor),2,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Penjualan - Jasa Keuangan,Penjualan / Pemasaran,"Tip,Asuransi kesehatan,Waktu regular, Senin - Jumat,Formil (contoh: Kemeja + Dasi),",27,1000,Perbankan/Pelayanan Keuangan,2875000.0
4406,Sumatera Selatan,Manajer/Asisten Manajer,5,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Top Management / Manajemen Tingkat Atas,Sumber Daya Manusia/Personalia,"Tip,Asuransi kesehatan,Waktu regular, Senin - Jumat,Formil (contoh: Kemeja + Dasi),",10,50,Pertambangan,12000000.0
16658,Jakarta Selatan,Pegawai (non-manajemen & non-supervisor),3,0,0,0,0,0,0,1,1,1,1,0,Penuh Waktu,IT-Perangkat Lunak,Komputer/Teknologi Informasi,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),",16,50,Komputer/Teknik Informatika (Perangkat Lunak),15000000.0
24547,Jakarta Timur,Manajer/Asisten Manajer,3,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Logistik/Rantai Pasokan,Pelayanan,"Asuransi kesehatan,Jam Bekerja yang Panjang,Bisnis (contoh: Kemeja),",29,5000,Transportasi/Logistik,8750000.0
7903,Jakarta Raya,Pegawai (non-manajemen & non-supervisor),2,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Arsitek/Desain Interior,Bangunan/Konstruksi,"Tunjangan Pendidikan,Tip,Parkir,Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),",,50,Pelayanan Arsitek/Desain Interior,5400000.0
6135,Jakarta Raya,Pegawai (non-manajemen & non-supervisor),1,0,0,0,1,1,1,0,0,0,0,0,Penuh Waktu,Audit & Pajak,Akuntansi / Keuangan,"Asuransi kesehatan,Parkir,Waktu regular, Senin - Jumat,Formil (contoh: Kemeja + Dasi),",10,200,Properti/Real Estate,4600000.0
8750,Surabaya,Pegawai (non-manajemen & non-supervisor),,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Farmasi,Layanan Kesehatan,",",,,Retail/Merchandise,5500000.0
