id,position,experience,e_none,e_sma,e_smu/smk/stm,e_sp,e_d3,e_d4,e_s1,e_dp,e_gp,e_s2,e_s3,gig1,gig2,industry,salary
27254,IDR,Manajer/Asisten,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Manufaktur,Pembelian/Manajemen Material",Percetakan/Penerbitan,8500000.0
13839,IDR,Supervisor/Koordinator,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Digital Marketing",Retail/Merchandise,15000000.0
22228,IDR,Supervisor/Koordinator,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,1,1,1,1,1,1,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Digital Marketing",Makanan & Minuman/Katering/Restoran,10680000.0
21166,IDR,Manajer/Asisten,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Penuh Waktu,"Pelayanan,Logistik/Rantai Pasokan",Makanan & Minuman/Katering/Restoran,9500000.0
26053,IDR,Lulusan,"SMA, SMU/SMK/STM",0,1,1,0,0,0,0,0,0,0,Paruh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",Retail/Merchandise,1350000.0
17414,IDR,Supervisor/Koordinator,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",Manufaktur/Produksi,9460000.0
5639,IDR,Pegawai,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,1,1,1,1,1,1,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",Perbankan/Pelayanan Keuangan,4250000.0
20543,IDR,Supervisor/Koordinator,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,0,0,1,1,1,1,0,0,0,Penuh Waktu,"Bangunan/Konstruksi,Teknik Sipil/Konstruksi Bangunan",Manufaktur/Produksi,8500000.0
19413,IDR,Pegawai,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Penuh Waktu,"Bangunan/Konstruksi,Arsitek/Desain Interior",Retail/Merchandise,4250000.0
30760,IDR,Pegawai,"Sarjana (S1), Diploma Pascasarjana, Gelar Professional, Magister (S2)",0,0,0,0,0,0,1,1,1,1,Penuh Waktu,"Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database",Manajemen/Konsulting HR,7000000.0
6644,IDR,Supervisor/Koordinator,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,0,0,1,1,1,1,0,0,0,Penuh Waktu,"Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database",Manufaktur/Produksi,10000000.0
19840,IDR,Supervisor/Koordinator,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",Manufaktur/Produksi,6000000.0
23402,IDR,Pegawai,"Sertifikat Professional, D3 (Diploma), D4 (Diploma)",0,0,0,1,1,1,0,0,0,0,Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",Lainnya,5500000.0
28606,IDR,Pegawai,"SMA, SMU/SMK/STM",0,1,1,0,0,0,0,0,0,0,Kontrak,"Penjualan / Pemasaran,Penjualan Ritel",Konstruksi/Bangunan/Teknik,4750000.0
858,IDR,Pegawai,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Penuh Waktu,"Teknik,Mekanikal",Automobil/Mesin Tambahan Automotif/Kendaraan,5040000.0
6995,IDR,Pegawai,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Akuntansi / Keuangan,Audit & Pajak",Kesehatan/Medis,4500000.0
20366,IDR,Supervisor/Koordinator,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1), Diploma Pascasarjana, Gelar Professional, Magister (S2)",0,0,0,1,1,1,1,1,1,1,Penuh Waktu,"Penjualan / Pemasaran,Telesales/Telemarketing",Perbankan/Pelayanan Keuangan,6375000.0
6346,IDR,CEO/GM/Direktur/Manajer,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,0,0,1,1,1,1,0,0,0,Kontrak,"Manufaktur,Penjaminan Kualitas / QA",Tekstil/Garment,11000000.0
230,IDR,Lulusan,"SMA, SMU/SMK/STM",0,1,1,0,0,0,0,0,0,0,Kontrak,"Penjualan / Pemasaran,Penjualan - Jasa Keuangan",Periklanan/Marketing/Promosi/Hubungan Masyarakat,3000000.0
555,IDR,Pegawai,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,1,1,1,1,1,1,0,0,0,Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",Makanan & Minuman/Katering/Restoran,7700000.0
19357,IDR,CEO/GM/Direktur/Manajer,"Sarjana (S1), Diploma Pascasarjana, Gelar Professional, Magister (S2)",0,0,0,0,0,0,1,1,1,1,Penuh Waktu,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",Manajemen/Konsulting HR,115000000.0
527,IDR,Pegawai,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Digital Marketing",Transportasi/Logistik,5160000.0
484,IDR,Lulusan,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Akuntansi / Keuangan,Perbankan / Jasa Finansial ",Asuransi,4250000.0
23526,IDR,Pegawai,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,0,0,1,1,1,1,0,0,0,Penuh Waktu,"Akuntansi / Keuangan,Audit & Pajak",Produk Konsumen/Barang konsumen yang bergerak cepat,4750000.0
5282,IDR,Manajer/Asisten,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Akuntansi / Keuangan,Audit & Pajak",Manajemen/Konsulting HR,11500000.0
25612,IDR,Lulusan,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,0,0,1,1,1,1,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Jasa Keuangan",Asuransi,2975000.0
30306,IDR,Pegawai,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",Manufaktur/Produksi,12000000.0
4879,IDR,Pegawai,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Sains,Pertanian",Agrikultural/Perkebunan/Peternakan Unggas/Perikanan,4750000.0
30960,IDR,Pegawai,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",Komputer/Teknik Informatika (Perangkat Lunak),3840000.0
30727,IDR,Supervisor/Koordinator,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran",Makanan & Minuman/Katering/Restoran,4750000.0
27827,IDR,Pegawai,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,1,1,1,1,1,1,0,0,0,Penuh Waktu,"Seni/Media/Komunikasi,Seni / Desain Kreatif",Automobil/Mesin Tambahan Automotif/Kendaraan,4000000.0
25565,IDR,Pegawai,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak","Konsultasi (IT, Ilmu Pengetahuan, Teknis & Teknikal)",3250000.0
15916,IDR,Pegawai,"SMA, SMU/SMK/STM",0,1,1,0,0,0,0,0,0,0,Penuh Waktu,"Seni/Media/Komunikasi,Seni / Desain Kreatif",Permata/Perhiasan,2150000.0
27379,IDR,Pegawai,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Teknik,Mekanikal",Agrikultural/Perkebunan/Peternakan Unggas/Perikanan,6000000.0
3695,IDR,Manajer/Asisten,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",Minyak/Gas/Petroleum,15000000.0
15304,IDR,Supervisor/Koordinator,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Penuh Waktu,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",Hiburan/Media,5250000.0
3715,IDR,Manajer/Asisten,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Jasa Keuangan",Perbankan/Pelayanan Keuangan,30000000.0
30293,IDR,Supervisor/Koordinator,"SMA, SMU/SMK/STM",0,1,1,0,0,0,0,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",Retail/Merchandise,7800000.0
15173,IDR,Pegawai,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1), Diploma Pascasarjana, Gelar Professional, Magister (S2)",0,0,0,1,1,1,1,1,1,1,Penuh Waktu,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",Jurnalisme,5650000.0
10629,IDR,Supervisor/Koordinator,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",Kesehatan/Medis,7250000.0
15868,IDR,Pegawai,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Digital Marketing",Umum & Grosir,6000000.0
23626,IDR,Manajer/Asisten,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma)",0,1,1,1,1,1,0,0,0,0,Penuh Waktu,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran",Makanan & Minuman/Katering/Restoran,5750000.0
28615,IDR,Manajer/Asisten,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Penuh Waktu,"Manufaktur,Pembelian/Manajemen Material",Tekstil/Garment,10000000.0
10426,IDR,Supervisor/Koordinator,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",Produk Konsumen/Barang konsumen yang bergerak cepat,10000000.0
375,IDR,Pegawai,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Digital Marketing",Pendidikan,5000000.0
23149,IDR,Pegawai,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak","Konsultasi (IT, Ilmu Pengetahuan, Teknis & Teknikal)",9000000.0
19964,IDR,Supervisor/Koordinator,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,1,1,1,1,1,1,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",Umum & Grosir,5160000.0
10980,IDR,Pegawai,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Penuh Waktu,"Teknik,Teknik Lainnya",Elektrikal & Elektronik,4000000.0
27602,IDR,Pegawai,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma)",0,1,1,1,1,1,0,0,0,0,Kontrak,"Penjualan / Pemasaran,Penjualan - Korporasi",Konsultasi (Bisnis & Manajemen),1750000.0
24172,IDR,Pegawai,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma)",0,1,1,1,1,1,0,0,0,0,Penuh Waktu,"Sumber Daya Manusia/Personalia,Staf / Administrasi umum",Umum & Grosir,2650000.0
29315,IDR,Pegawai,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,1,1,1,1,1,1,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Telesales/Telemarketing",Perbankan/Pelayanan Keuangan,4150000.0
25660,IDR,Pegawai,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Layanan Kesehatan,Farmasi",Manajemen/Konsulting HR,8000000.0
2097,IDR,Pegawai,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Digital Marketing",Kesehatan/Medis,3350000.0
6093,IDR,Supervisor/Koordinator,"Sarjana (S1), Diploma Pascasarjana, Gelar Professional, Magister (S2)",0,0,0,0,0,0,1,1,1,1,Penuh Waktu,"Pelayanan,Pengacara / Asisten Legal",Komputer/Teknik Informatika (Perangkat Lunak),9600000.0
1970,IDR,Pegawai,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,0,0,1,1,1,1,0,0,0,Kontrak,"Manufaktur,Pembelian/Manajemen Material",Konstruksi/Bangunan/Teknik,4250000.0
17837,IDR,Supervisor/Koordinator,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Penuh Waktu,"Akuntansi / Keuangan,Keuangan / Investasi Perusahaan ",Umum & Grosir,5250000.0
7706,IDR,Supervisor/Koordinator,"Sarjana (S1), Diploma Pascasarjana, Gelar Professional, Magister (S2)",0,0,0,0,0,0,1,1,1,1,Penuh Waktu,"Lainnya,Pekerjaan Umum",Manufaktur/Produksi,5500000.0
8596,IDR,Pegawai,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,0,0,1,1,1,1,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",Elektrikal & Elektronik,2999315.0
27337,IDR,Pegawai,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Pendidikan/Pelatihan,Pendidikan",Pendidikan,5000000.0
29174,IDR,Manajer/Asisten,"Sarjana (S1), Diploma Pascasarjana, Gelar Professional, Magister (S2)",0,0,0,0,0,0,1,1,1,1,Penuh Waktu,"Bangunan/Konstruksi,Properti/Real Estate",Properti/Real Estate,9000000.0
24858,IDR,Pegawai,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",Komputer/Teknik Informatika (Perangkat Lunak),20000000.0
7639,IDR,Pegawai,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Penuh Waktu,"Seni/Media/Komunikasi,Periklanan",Retail/Merchandise,5050000.0
20261,IDR,Pegawai,"SMA, SMU/SMK/STM",0,1,1,0,0,0,0,0,0,0,Temporer,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",Perawatan/Kecantikan/Fitnes,3750000.0
334,IDR,Lulusan,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,0,0,1,1,1,1,0,0,0,Penuh Waktu,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",Pertambangan,8500000.0
28957,IDR,Pegawai,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Penuh Waktu,"Pelayanan,Perawatan Pribadi",Makanan & Minuman/Katering/Restoran,4100000.0
5507,IDR,Supervisor/Koordinator,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1), Diploma Pascasarjana, Gelar Professional, Magister (S2)",0,0,0,1,1,1,1,1,1,1,Penuh Waktu,"Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database",Manajemen/Konsulting HR,10000000.0
30754,IDR,Pegawai,"Sarjana (S1), Diploma Pascasarjana, Gelar Professional, Magister (S2)",0,0,0,0,0,0,1,1,1,1,Penuh Waktu,"Pendidikan/Pelatihan,Pendidikan",Pendidikan,5000000.0
26859,IDR,Lulusan,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,0,0,1,1,1,1,0,0,0,Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",Komputer/Teknik Informatika (Perangkat Lunak),5400000.0
30418,IDR,Pegawai,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Telesales/Telemarketing",Komputer/Teknik Informatika (Perangkat Lunak),4600000.0
26883,IDR,Manajer/Asisten,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,1,1,1,1,1,1,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Digital Marketing",Manufaktur/Produksi,6750000.0
16789,IDR,Pegawai,"Sertifikat Professional, D3 (Diploma), D4 (Diploma)",0,0,0,1,1,1,0,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Teknik/Teknikal/IT",Industri Berat/Mesin/Peralatan,5500000.0
23257,IDR,Manajer/Asisten,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Keras",,22500000.0
14483,IDR,Pegawai,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,1,1,1,1,1,1,0,0,0,Penuh Waktu,"Sumber Daya Manusia/Personalia,Staf / Administrasi umum",Manufaktur/Produksi,4000000.0
6489,IDR,Supervisor/Koordinator,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Digital Marketing",Komputer/Teknik Informatika (Perangkat Lunak),17500000.0
10634,IDR,Supervisor/Koordinator,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Penuh Waktu,"Manufaktur,Manufaktur","Konsultasi (IT, Ilmu Pengetahuan, Teknis & Teknikal)",7500000.0
10798,IDR,Lulusan,"SMA, SMU/SMK/STM",0,1,1,0,0,0,0,0,0,0,Kontrak,"Akuntansi / Keuangan,Perbankan / Jasa Finansial ",Perbankan/Pelayanan Keuangan,3000000.0
11969,IDR,Lulusan,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,1,1,1,1,1,1,0,0,0,Penuh Waktu,"Akuntansi / Keuangan,Audit & Pajak",Konsultasi (Bisnis & Manajemen),10000000.0
21926,IDR,Pegawai,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,0,0,1,1,1,1,0,0,0,Kontrak,"Sumber Daya Manusia/Personalia,Staf / Administrasi umum",Periklanan/Marketing/Promosi/Hubungan Masyarakat,3600000.0
5348,IDR,Pegawai,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Seni/Media/Komunikasi,Seni / Desain Kreatif",Periklanan/Marketing/Promosi/Hubungan Masyarakat,9000000.0
8198,IDR,Lulusan,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,0,0,1,1,1,1,0,0,0,Kontrak,"Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database",Umum & Grosir,3500000.0
20418,IDR,Supervisor/Koordinator,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,0,0,1,1,1,1,0,0,0,Penuh Waktu,"Bangunan/Konstruksi,Arsitek/Desain Interior",Properti/Real Estate,4825000.0
19675,IDR,Pegawai,"Sarjana (S1), Diploma Pascasarjana, Gelar Professional, Magister (S2)",0,0,0,0,0,0,1,1,1,1,Penuh Waktu,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",Retail/Merchandise,7000000.0
14636,IDR,Pegawai,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,1,1,1,1,1,1,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",Perbankan/Pelayanan Keuangan,4100000.0
20464,IDR,Pegawai,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Penuh Waktu,"Pelayanan,Logistik/Rantai Pasokan",Transportasi/Logistik,4000000.0
28276,IDR,Lulusan,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak","Konsultasi (IT, Ilmu Pengetahuan, Teknis & Teknikal)",7800000.0
10828,IDR,Supervisor/Koordinator,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Digital Marketing",Retail/Merchandise,7200000.0
18608,IDR,Supervisor/Koordinator,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,0,0,1,1,1,1,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Korporasi",Transportasi/Logistik,6500000.0
18665,IDR,Supervisor/Koordinator,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Penuh Waktu,"Sumber Daya Manusia/Personalia,Sekretaris",Konsultasi (Bisnis & Manajemen),4800000.0
24838,IDR,Pegawai,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",Komputer/Teknik Informatika (Perangkat Lunak),5000000.0
20900,IDR,Pegawai,"SMA, SMU/SMK/STM",0,1,1,0,0,0,0,0,0,0,Penuh Waktu,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran",Manajemen/Konsulting HR,2750000.0
7317,IDR,Pegawai,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1), Diploma Pascasarjana, Gelar Professional, Magister (S2)",0,0,0,1,1,1,1,1,1,1,Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak","Konsultasi (IT, Ilmu Pengetahuan, Teknis & Teknikal)",8250000.0
2221,IDR,Manajer/Asisten,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Teknik,Teknik Kimia",Bahan Kimia/Pupuk/Pestisida,10000000.0
14668,IDR,Pegawai,"SMA, SMU/SMK/STM",0,1,1,0,0,0,0,0,0,0,Kontrak,"Penjualan / Pemasaran,Penjualan Ritel",Produk Konsumen/Barang konsumen yang bergerak cepat,2750000.0
25124,IDR,Pegawai,"SMA, SMU/SMK/STM",0,1,1,0,0,0,0,0,0,0,Penuh Waktu,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",Lainnya,3250000.0
20212,IDR,Pegawai,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma)",0,1,1,1,1,1,0,0,0,0,Kontrak,"Layanan Kesehatan,Praktisi/Asisten Medis",Kesehatan/Medis,3000000.0
26541,IDR,Pegawai,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,0,0,1,1,1,1,0,0,0,Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",Pendidikan,4000000.0
2316,IDR,Pegawai,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,1,1,1,1,1,1,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Korporasi",Pendidikan,6100000.0
1223,IDR,Pegawai,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,1,1,1,1,1,1,0,0,0,Kontrak,"Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database",Komputer/Teknik Informatika (Perangkat Lunak),4534600.0
6022,IDR,Pegawai,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,1,1,1,1,1,1,0,0,0,Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",Makanan & Minuman/Katering/Restoran,7700000.0
11302,IDR,Supervisor/Koordinator,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Manufaktur,Pembelian/Manajemen Material",Retail/Merchandise,6600000.0
16217,IDR,Pegawai,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,0,0,1,1,1,1,0,0,0,Penuh Waktu,"Bangunan/Konstruksi,Teknik Sipil/Konstruksi Bangunan",Agrikultural/Perkebunan/Peternakan Unggas/Perikanan,6000000.0
30226,IDR,Pegawai,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Kontrak,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",Komputer/Teknik Informatika (Perangkat Lunak),9000000.0
10959,IDR,Pegawai,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,1,1,1,1,1,1,0,0,0,Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",Komputer/Teknik Informatika (Perangkat Lunak),13500000.0
22745,IDR,Pegawai,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,0,0,1,1,1,1,0,0,0,Penuh Waktu,"Teknik,Teknik Elektro",Elektrikal & Elektronik,4725000.0
29808,IDR,Supervisor/Koordinator,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,0,0,1,1,1,1,0,0,0,Kontrak,"Bangunan/Konstruksi,Teknik Sipil/Konstruksi Bangunan",Manajemen/Konsulting HR,6000000.0
2649,IDR,Manajer/Asisten,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,1,1,1,1,1,1,0,0,0,Penuh Waktu,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran",Makanan & Minuman/Katering/Restoran,6250000.0
19600,IDR,Pegawai,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak","Konsultasi (IT, Ilmu Pengetahuan, Teknis & Teknikal)",11500000.0
19220,IDR,CEO/GM/Direktur/Manajer,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Korporasi",Manajemen/Konsulting HR,40000000.0
4092,IDR,Pegawai,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Kontrak,"Sumber Daya Manusia/Personalia,Staf / Administrasi umum",Hotel/Pariwisata,4650000.0
19633,IDR,Pegawai,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,1,1,1,1,1,1,0,0,0,Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",Makanan & Minuman/Katering/Restoran,7700000.0
44,IDR,Pegawai,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,0,0,1,1,1,1,0,0,0,Penuh Waktu,"Bangunan/Konstruksi,Teknik Sipil/Konstruksi Bangunan",Elektrikal & Elektronik,4500000.0
22743,IDR,Supervisor/Koordinator,Sarjana (S1),0,0,0,0,0,0,1,0,0,0,Penuh Waktu,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",Makanan & Minuman/Katering/Restoran,6000000.0
469,IDR,Pegawai,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Penuh Waktu,"Teknik,Mekanikal",Automobil/Mesin Tambahan Automotif/Kendaraan,5400000.0
8529,IDR,Pegawai,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Penuh Waktu,"Pelayanan,Logistik/Rantai Pasokan",Transportasi/Logistik,5500000.0
16881,IDR,Supervisor/Koordinator,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",0,1,1,1,1,1,1,0,0,0,Penuh Waktu,"Teknik,Teknik Elektro",Konstruksi/Bangunan/Teknik,6000000.0
12228,IDR,Manajer/Asisten,Tidak terspesifikasi,1,0,0,0,0,0,0,0,0,0,Penuh Waktu,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",Akunting / Audit / Layanan Pajak,12000000.0
